BD_ID,Northing,Easting,PC,LOI,CD,BD,Dc,De,Elev_m,CostalBlue,Blue,Green,Yellow,Red,RedEdge,NIR1,NIR2,NDVI,NDWI,dis_inlet,Location,Platform,MSAVI,VARI,BNDVI,CIG,CVI,GARI,GBNDVI,MCARI1,tidal_heigh,tidal_range,MHW_old,NDWI15m,NDVI15m,NDWI30m,NDVI30m,H_old,Location1,POC_Modis(20),IH,POC_2019,PIC_20years,PIC_2019,TPC_2019,SST_2019,POC/PIC_Ratio_2019,PIC_Modis2019,POC/PIC_Ratio,PIC_2018,PIC_2020,UVVR_Median,UVVR_Mean,NDWI60m,NDVI60m,MHW,H
GUI_B2,4571471.045,696428.6073,5.87236,0.13543,0.03171,0.540023895,7.5,1689,0.951,315,293,369,341,244,380,382,399,0.220447284,-0.017310253,144,Guilford,,0.860954625,0.390625,0.131851852,0.035230352,0.684542564,-1.722222222,-0.268199234,393.72,5.25,1.8775,0.792,0.01067064,0.125144131,0.079680862,0.082779912,-0.159,Guiford,684,-0.84,712,0.45919,151.7317404,863.7317404,14.03999996,4.692492145,0.001516,4.672823219,0.5454,0.4374,0.372279,0.399817,,,0.79,-0.161
GUI_B3,4571472.035,696426.8458,6.57176,0.14888,0.03408,0.518518519,10,1689,0.945,310,297,379,351,266,389,388,406,0.186544343,-0.011734029,144,Guilford,,0.814155333,0.324712644,0.132846715,0.023746702,0.718513516,-1.818181818,-0.270676692,351.96,5.25,1.8775,0.792,-0.013631095,0.141776461,0.065694361,0.093155541,-0.153,Guiford,684,-0.84,712,0.45919,151.7317404,863.7317404,14.03999996,4.692492145,0.001516,4.672823219,0.5454,0.4374,0.372279,0.399817,,,0.79,-0.155
GUI_B4,4571477.684,696417.7099,16.09244,0.33197,0.06383,0.396654719,20,1689,0.877,306,289,355,337,237,341,323,361,0.153571429,0.04719764,144,Guilford,,0.76595167,0.389438944,0.055555556,-0.090140845,0.607427098,-0.238095238,-0.331954498,307.92,5.25,1.8775,0.792,-0.083543849,0.183123778,0.006452763,0.141554157,-0.085,Guiford,684,-0.84,712,0.45919,151.7317404,863.7317404,14.03999996,4.692492145,0.001516,4.672823219,0.5454,0.4374,0.372279,0.399817,,,0.79,-0.087
GUI_B5,4571494.711,696389.0341,12.6022,0.26485,0.04848,0.384707288,53,1659,0.872,309,282,349,313,229,332,339,342,0.193661972,0.014534884,144,Guilford,,0.824160648,0.405405405,0.09178744,-0.028653295,0.637359299,-0.682539683,-0.301030928,345.6,5.25,1.8775,0.792,-0.028980481,0.188507758,-0.013994228,0.172555304,-0.08,Guiford,684,-0.84,712,0.45919,151.7317404,863.7317404,14.03999996,4.692492145,0.001516,4.672823219,0.5454,0.4374,0.372279,0.399817,,,0.79,-0.082
GUI_B6,4571513.788,696364.5037,15.4362,0.31935,0.04352,0.281959379,83,1596,0.883,314,291,367,325,248,366,367,394,0.193495935,0,144,Guilford,,0.823952306,0.367283951,0.11550152,0,0.675749319,-1,-0.283902439,357,5.25,1.8775,0.792,-0.027133492,0.192018841,-0.011597179,0.175486205,-0.091,Guiford,684,-0.84,712,0.45919,151.7317404,863.7317404,14.03999996,4.692492145,0.001516,4.672823219,0.5454,0.4374,0.372279,0.399817,,,0.79,-0.093
GUL_B1,4571469.309,696431.7426,4.37996,0.10673,0.03077,0.702508961,2.5,1639.168335,0.873,309,290,360,307,244,329,353,350,0.182579564,0.009817672,144,Guilford,,0.808479717,0.369426752,0.097978227,-0.019444444,0.664598765,-0.735849057,-0.296111665,337.92,5.25,1.8775,0.792,0.066436982,0.088066943,0.056636714,0.063370148,-0.081,Guiford,684,-0.84,712,0.45919,151.7317404,863.7317404,14.03999996,4.692492145,0.001516,4.672823219,0.5454,0.4374,0.372279,0.399817,,,0.79,-0.083
GUL_B10,4571629.458,696190.3122,14.42634778,0.299929765,0.038608147,0.267622461,91,1366,0.857,297,270,311,262,204,289,305,306,0.198428291,0.00974026,144,Guilford,,0.830784646,0.436734694,0.060869565,-0.019292605,0.643293597,-0.833333333,-0.311512415,312.36,5.25,1.8775,0.792,-0.010833017,0.19851551,0.014161095,0.185280384,-0.065,Guiford,684,-0.84,712,0.45919,151.7317404,863.7317404,14.03999996,4.692492145,0.001516,4.672823219,0.5454,0.4374,0.372279,0.399817,,,0.79,-0.067
GUL_B8,4571588.666,696278.1113,17.35907103,0.356328289,0.041479262,0.238948626,143,1358,0.825,292,267,308,253,197,257,273,250,0.161702128,0.060240964,144,Guilford,,0.77802065,0.466386555,0.011111111,-0.113636364,0.566927391,-0.333333333,-0.356132075,282.6,5.25,1.8775,0.792,0.055811683,0.163327262,0.027117558,0.164445391,-0.033,Guiford,684,-0.84,712,0.45919,151.7317404,863.7317404,14.03999996,4.692492145,0.001516,4.672823219,0.5454,0.4374,0.372279,0.399817,,,0.79,-0.035
GUL_B9,4571604.929,696241.7252,17.42848406,0.357663155,0.053305758,0.305854241,143,1358,0.816,300,274,328,264,200,275,297,265,0.195171026,0.0496,144,Guilford,,0.826229287,0.503937008,0.04028021,-0.094512195,0.55212671,-0.40952381,-0.339265851,339.36,5.25,1.8775,0.792,-0.039392803,0.195299391,0.108015635,0.181042602,-0.024,Guiford,684,-0.84,712,0.45919,151.7317404,863.7317404,14.03999996,4.692492145,0.001516,4.672823219,0.5454,0.4374,0.372279,0.399817,,,0.79,-0.026
GUL_C1,4571941.032,696580.4159,7.53116,0.16733,0.03707,0.49223417,7,2240.832275,0.88,301,271,321,274,189,276,267,282,0.171052632,0.091836735,144,Guilford,,0.791747882,0.552301255,-0.007434944,-0.168224299,0.489737095,-0.205882353,-0.378346915,318.24,5.25,1.8775,0.792,0.108939727,0.108981313,0.01809741,0.071189176,-0.088,Guiford,684,-0.84,712,0.45919,151.7317404,863.7317404,14.03999996,4.692492145,0.001516,4.672823219,0.5454,0.4374,0.372279,0.399817,,,0.79,-0.09
GUL_C2,4571990.249,696567.0113,8.489,0.18575,0.03834,0.451612903,33.2,2293.432861,0.899,306,292,362,329,243,346,350,356,0.180438449,0.016853933,144,Guilford,,0.805411235,0.380191693,0.090342679,-0.033149171,0.64901865,-0.606557377,-0.302788845,339.72,5.25,1.8775,0.792,-0.002725036,0.157439137,0.138625569,0.154426349,-0.107,Guiford,684,-0.84,712,0.45919,151.7317404,863.7317404,14.03999996,4.692492145,0.001516,4.672823219,0.5454,0.4374,0.372279,0.399817,,,0.79,-0.109
GUL_C3,4572083.182,696518.7356,9.87688,0.21244,0.03115,0.315412186,43.88337518,2401.219727,0.805,303,280,331,277,193,277,279,263,0.18220339,0.085245902,144,Guilford,,0.807861859,0.56557377,-0.001788909,-0.157099698,0.491479632,-0.251798561,-0.373033708,339.12,5.25,1.8775,0.792,0.117572855,0.132590419,0.104691235,0.138337733,-0.013,Guiford,684,-0.84,712,0.45919,151.7317404,863.7317404,14.03999996,4.692492145,0.001516,4.672823219,0.5454,0.4374,0.372279,0.399817,,,0.79,-0.015
GUL_C4,4572099.544,696508.5272,7.27896,0.16248,0.03392,0.465949821,44.77030511,2416.53418,0.584,311,282,333,285,191,268,236,227,0.105386417,0.170474517,144,Guilford,,0.690351445,0.58677686,-0.088803089,-0.291291291,0.406496587,0.031914894,-0.445358402,286.32,5.25,1.8775,0.792,0.159004202,0.116131211,0.14875402,0.121144569,0.208,Guiford,684,-0.84,712,0.45919,151.7317404,863.7317404,14.03999996,4.692492145,0.001516,4.672823219,0.5454,0.4374,0.372279,0.399817,,,0.79,0.206
GUL_D1,4571915.224,696921.9854,4.18132,0.10291,0.02788,0.666666667,7.602755042,2549.519287,0.51,303,277,333,281,212,278,288,261,0.152,0.072463768,144,Guilford,,0.763551923,0.451492537,0.019469027,-0.135135135,0.550604659,-0.181818182,-0.35857461,298.2,5.25,1.8775,0.792,0.204548145,0.062706109,0.211909146,0.048979668,0.282,Guiford,684,-0.84,712,0.45919,151.7317404,863.7317404,14.03999996,4.692492145,0.001516,4.672823219,0.5454,0.4374,0.372279,0.399817,,,0.79,0.28
GUL_D2,4571900.16,696939.3763,8.92372,0.19411,0.04243,0.475507766,30.51008462,2547.10498,0.849,302,274,336,296,219,324,326,346,0.196330275,0.01510574,144,Guilford,,0.827882859,0.416370107,0.086666667,-0.029761905,0.63238733,-0.692307692,-0.303418803,336.6,5.25,1.8775,0.792,0.006388648,0.177735082,0.0130174,0.170351832,-0.057,Guiford,684,-0.84,712,0.45919,151.7317404,863.7317404,14.03999996,4.692492145,0.001516,4.672823219,0.5454,0.4374,0.372279,0.399817,,,0.79,-0.059
GUL_D3,4571890.441,696956.4173,6.94096,0.15598,0.03616,0.520908005,49.54956109,2558.005127,0.858,307,288,358,314,233,323,321,307,0.158844765,0.0544919,144,Guilford,,0.773833569,0.412541254,0.054187192,-0.103351955,0.58357261,-0.195652174,-0.336091003,321.72,5.25,1.8775,0.792,0.013468818,0.16893478,-0.016880513,0.174750074,-0.066,Guiford,684,-0.84,712,0.45919,151.7317404,863.7317404,14.03999996,4.692492145,0.001516,4.672823219,0.5454,0.4374,0.372279,0.399817,,,0.79,-0.068
GUL_D4,4571881.778,696975.0982,8.09952,0.17826,0.03213,0.396654719,68.8846182,2565.07666,0.803,316,294,371,333,241,345,348,343,0.181663837,0.031988873,144,Guilford,,0.807165496,0.408805031,0.08411215,-0.061994609,0.609324257,-0.394736842,-0.312931885,356.88,5.25,1.8775,0.792,-0.021023576,0.173901046,0.008277258,0.163491531,-0.011,Guiford,684,-0.84,712,0.45919,151.7317404,863.7317404,14.03999996,4.692492145,0.001516,4.672823219,0.5454,0.4374,0.372279,0.399817,,,0.79,-0.013
GUL_D5,4571871.227,697007.3327,7.74384,0.17142,0.02961,0.382317802,98.9775536,2570.733887,0.815,308,281,345,293,212,296,296,295,0.165354331,0.076443058,144,Guilford,,0.783440706,0.481884058,0.025996534,-0.142028986,0.527216971,-0.169491525,-0.35791757,328.44,5.25,1.8775,0.792,0.094450808,0.134201987,0.066199039,0.151708257,-0.023,Guiford,684,-0.84,712,0.45919,151.7317404,863.7317404,14.03999996,4.692492145,0.001516,4.672823219,0.5454,0.4374,0.372279,0.399817,,,0.79,-0.025
GUL_D6,4571825.1,697134.3991,16.01288,0.33044,0.04056,0.253285544,72,3317.128418,0.716,298,267,316,267,187,278,268,256,0.178021978,0.082191781,144,Guilford,,0.801845644,0.546610169,0.001869159,-0.151898734,0.501882711,-0.25,-0.370152761,317.88,5.25,1.8775,0.792,0.112451861,0.157963324,0.113480864,0.157782685,0.076,Guiford,684,-0.84,712,0.45919,151.7317404,863.7317404,14.03999996,4.692492145,0.001516,4.672823219,0.5454,0.4374,0.372279,0.399817,,,0.79,0.074
GUL_D7,4571803.089,697201.0649,10.16132,0.21791,0.04225,0.415770609,7.5,3297.128418,0.807,311,290,361,299,221,324,329,319,0.196363636,0.046376812,144,Guilford,,0.827932534,0.479452055,0.063004847,-0.088642659,0.557922361,-0.366336634,-0.328571429,373.92,5.25,1.8775,0.792,0.193183637,0.077349874,0.233174503,0.065252778,-0.015,Guiford,684,-0.84,712,0.45919,151.7317404,863.7317404,14.03999996,4.692492145,0.001516,4.672823219,0.5454,0.4374,0.372279,0.399817,,,0.79,-0.017
HMP A1,4496876.76,619581.83,14.37239705,0.298892251,0.04774,0.33214,3,6.65,0.583,224,201,224,220,200,248,355,273,0.279279279,-0.226252159,3216,Hempstead,2,0.936273325,0.107623318,0.276978417,0.584821429,1.415019133,1.015384615,-0.08974359,260.64,4.92,1.3807,0.659,0.357958234,0.018251748,0.361117725,-0.001258266,0.076,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.078
HMP A10,4496688.78,619365.67,21.99357103,0.445453289,0.04204,0.19116,3.367641449,71.84065247,0.496,220,189,195,182,154,161,200,142,0.129943503,-0.012658228,3216,Hempstead,2,0.729557847,0.25625,0.028277635,0.025641026,0.809993425,-1.333333333,-0.315068493,130.2,4.92,1.3807,0.659,0.145311461,0.16624825,0.126037285,0.171209138,0.163,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,0.009
HMP A2,4496870.64,619574.22,17.82485609,0.365285694,0.04941,0.27718,7.682022546,25.55634689,0.583,218,193,210,203,183,244,352,265,0.31588785,-0.252669039,3216,Hempstead,2,0.979759105,0.135,0.291743119,0.676190476,1.460680272,1.151515152,-0.067549669,285.48,4.92,1.3807,0.659,0.12514257,0.184907007,0.245365296,0.085674103,0.076,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.078
HMP A3,4496857.41,619559.43,21.71235295,0.440045249,0.04825,0.22222,7.062019961,46.94113541,0.592,217,191,206,207,187,250,373,287,0.332142857,-0.288428325,3216,Hempstead,2,0.998324401,0.094059406,0.322695035,0.810679612,1.643675181,1.049079755,-0.031168831,297.48,4.92,1.3807,0.659,0.024483724,0.248756996,0.043668004,0.230053333,0.067,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.087
HMP A4,4496840.42,619539.55,22.69281134,0.458900218,0.04718,0.20789,10.38597175,73.98278809,0.581,216,189,206,207,187,269,392,302,0.354058722,-0.311036789,3216,Hempstead,2,1.02264096,0.093137255,0.34939759,0.902912621,1.727401263,1.02173913,-0.003811944,324.84,4.92,1.3807,0.659,-0.024852801,0.271323197,0.010414009,0.256908894,0.078,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.076
HMP A5,4496826.94,619523.84,22.24457414,0.450280272,0.04731,0.21266,10.30320873,94.36758423,0.598,220,191,210,215,189,270,390,306,0.347150259,-0.3,3216,Hempstead,2,1.015064394,0.100961538,0.342512909,0.857142857,1.671428571,1.02247191,-0.013906448,322.2,4.92,1.3807,0.659,0.096047753,0.221721018,0.036122918,0.247609107,0.061,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.093
HMP A6,4496804.25,619501.22,22.2180088,0.4497694,0.04035,0.1816,16.19693581,118.5808105,0.611,218,191,213,213,195,257,392,300,0.33560477,-0.295867769,3216,Hempstead,2,1.002232149,0.082949309,0.344768439,0.840375587,1.684850889,0.956284153,-0.015075377,311.76,4.92,1.3807,0.659,0.037770907,0.252688549,0.041276235,0.245960691,0.048,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.106
HMP A7,4496772.2,619458.29,24.73628217,0.498197734,0.04906,0.19833,8.324976091,198.0783539,0.577,219,186,202,200,173,248,354,267,0.34345351,-0.273381295,3216,Hempstead,2,1.010946497,0.153439153,0.311111111,0.752475248,1.500882266,1.18705036,-0.045822102,305.88,4.92,1.3807,0.659,0.044953658,0.224481786,0.054171344,0.23016971,0.082,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.072
HMP A8,4496728.67,619412.76,24.55461965,0.494704224,0.04635,0.18877,12.78666103,130.3381805,0.564,211,181,189,180,154,231,344,262,0.381526104,-0.290806754,3216,Hempstead,2,1.051966134,0.216049383,0.31047619,0.82010582,1.483049187,1.421875,-0.036414566,328.2,4.92,1.3807,0.659,-0.000334921,0.269871709,0.023093859,0.25674103,0.095,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.059
HMP A9,4496704.61,619383.66,25.1930431,0.506981598,0.04756,0.18877,10.60672462,93.81123352,0.55,222,190,210,214,188,271,386,287,0.344947735,-0.295302013,3216,Hempstead,2,1.01262974,0.105769231,0.340277778,0.838095238,1.64553288,1.022988506,-0.017811705,319.44,4.92,1.3807,0.659,0.074153255,0.215606454,0.075016131,0.216829714,0.109,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.045
HMP B1,4496997.11,619364.72,20.32215884,0.413310747,0.05147,0.25329,4.519827383,248.622467,0.574,219,194,204,197,178,193,261,187,0.189066059,-0.122580645,3216,Hempstead,2,0.817592476,0.138297872,0.147252747,0.279411765,1.116349481,1.780487805,-0.207890744,160.08,4.92,1.3807,0.659,0.157419611,0.157555092,0.169177151,0.136449497,0.085,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.069
HMP B10,4496733.42,619083.17,23.08393292,0.466421787,0.04302,0.18638,11.20668443,38.79898834,0.583,215,183,186,175,149,171,239,173,0.231958763,-0.124705882,3216,Hempstead,2,0.876078152,0.243421053,0.132701422,0.284946237,1.029338652,4.578947368,-0.213815789,187.32,4.92,1.3807,0.659,0.26651887,0.064006677,0.438390368,-0.059976717,0.076,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.078
HMP B2,4496981.31,619344.72,24.34145298,0.490604865,0.04711,0.19355,8.717655723,261.6935425,0.484,218,190,199,185,173,183,264,167,0.208237986,-0.140388769,3216,Hempstead,2,0.844269417,0.142857143,0.162995595,0.326633166,1.153304209,1.708333333,-0.191424196,171.6,4.92,1.3807,0.659,0.085729759,0.210012216,0.186506516,0.139846522,0.175,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,0.021
HMP B3,4496961.9,619322.97,24.83493657,0.500094934,0.04213,0.16965,6.686975333,298.0072632,0.587,212,180,191,176,157,221,326,251,0.34989648,-0.261121857,3216,Hempstead,2,1.018021971,0.202380952,0.288537549,0.706806283,1.402976892,1.410714286,-0.06456241,296.4,4.92,1.3807,0.659,0.208074603,0.123251203,0.142733988,0.162949702,0.072,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.082
HMP B4,4496940.94,619299.55,32.49796274,0.647460822,0.05824,0.17921,9.040908333,116.0955276,0.593,219,188,207,201,174,239,302,231,0.268907563,-0.186640472,3216,Hempstead,2,0.923436857,0.170984456,0.232653061,0.458937198,1.226353007,1.345679012,-0.133428981,235.8,4.92,1.3807,0.659,-0.007151179,0.2505704,0.033283482,0.231949191,0.066,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.088
HMP B5,4496903.33,619279.79,27.03434781,0.542391304,0.04651,0.17204,15.55844291,393.8895874,0.684,219,187,208,202,175,235,319,236,0.291497976,-0.210626186,3216,Hempstead,2,0.951022569,0.168367347,0.260869565,0.533653846,1.290333765,1.242424242,-0.106442577,258.84,4.92,1.3807,0.659,-0.009527905,0.319439184,0.062292338,0.252147447,-0.025,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.179
HMP B6,4496868.23,619251.03,30.72034742,0.613275912,0.04845,0.15771,8.815645476,441.6591797,0.645,218,194,214,216,193,242,337,250,0.271698113,-0.22323049,3216,Hempstead,2,0.926936704,0.098591549,0.269303202,0.574766355,1.420233208,1.016393443,-0.095302013,240.12,4.92,1.3807,0.659,0.061361941,0.227046698,0.097188918,0.226298888,0.014,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.14
HMP B7,4496814.58,619187.35,28.70961985,0.574608074,0.04185,0.14576,14.53967408,146.5513916,0.605,214,185,193,182,160,189,273,210,0.260969977,-0.17167382,3216,Hempstead,2,0.91347525,0.196428571,0.192139738,0.414507772,1.17264893,1.909090909,-0.161290323,214.2,4.92,1.3807,0.659,0.025461372,0.239855423,0.016980554,0.252831666,0.054,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.1
HMP B8,4496786.02,619152.74,26.18222599,0.526004346,0.03816,0.14576,12.17271772,112.5097351,0.615,218,193,232,224,186,287,372,261,0.333333333,-0.231788079,3216,Hempstead,2,0.999663979,0.204444444,0.316814159,0.603448276,1.285523187,1.105263158,-0.066499373,339.6,4.92,1.3807,0.659,0.054022515,0.305023917,0.048425366,0.263391876,0.044,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.11
HMP B9,4496755.97,619117.83,30.12438582,0.601815112,0.05111,0.16965,12.8853958,63.01221466,0.696,216,187,202,196,177,219,307,227,0.268595041,-0.206286837,3216,Hempstead,2,0.923055245,0.130208333,0.24291498,0.51980198,1.331707676,1.210526316,-0.117816092,226.2,4.92,1.3807,0.659,0.182550797,0.172865587,0.146615833,0.176699193,-0.037,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.191
HMP C1,4496501.01,619346.49,25.89888709,0.520555521,0.04208,0.16249,7.510617066,26.79898643,0.569,218,187,202,199,178,233,337,262,0.308737864,-0.250463822,3216,Hempstead,2,0.971440379,0.124352332,0.286259542,0.668316832,1.47010097,1.142857143,-0.071625344,266.4,4.92,1.3807,0.659,0.107348404,0.16606511,0.268603639,0.066465341,0.09,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.064
HMP C10,4496358.08,619122.69,29.27579132,0.585495987,0.04337,0.14815,8.56098819,578.4279785,0.559,216,189,210,203,181,248,369,265,0.341818182,-0.274611399,3216,Hempstead,2,1.009146455,0.143564356,0.322580645,0.757142857,1.514489796,1.105960265,-0.0390625,315.96,4.92,1.3807,0.659,0.060613943,0.234138046,0.09242424,0.203986417,0.1,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.054
HMP C2,4496484.25,619329.24,24.04855352,0.484972183,0.04655,0.19355,14.90859982,200.0072632,0.563,218,195,215,215,199,253,368,271,0.298059965,-0.262435678,3216,Hempstead,2,0.958901751,0.073059361,0.307282416,0.711627907,1.584250946,0.949044586,-0.053984576,268.32,4.92,1.3807,0.659,0.056109948,0.213895119,0.122906046,0.172898232,0.096,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.058
HMP C3,4496467.65,619309.94,17.87772334,0.366302372,0.04614,0.25806,11.91410917,200.0072632,0.588,215,190,213,214,193,265,381,289,0.327526132,-0.282828283,3216,Hempstead,2,0.993110299,0.092592593,0.334500876,0.788732394,1.620776301,0.964912281,-0.028061224,301.92,4.92,1.3807,0.659,0.022564034,0.221893997,0.082584042,0.199932834,0.071,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.083
HMP C4,4496441.16,619273.69,25.75285898,0.517747288,0.04369,0.16965,8.115392466,180.4508972,0.499,216,190,202,197,177,224,327,268,0.297619048,-0.236294896,3216,Hempstead,2,0.958335988,0.132275132,0.264990329,0.618811881,1.418463876,1.232142857,-0.090403338,255,4.92,1.3807,0.659,-0.062727786,0.292925583,0.077019311,0.201844507,0.16,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,0.006
HMP C5,4496413.54,619235.92,30.59092098,0.610786942,0.04824,0.15771,17.69162031,156.1371765,0.573,219,193,207,201,185,235,332,269,0.284332689,-0.231910946,3216,Hempstead,2,0.942399575,0.110552764,0.264761905,0.603864734,1.43340568,1.136752137,-0.092896175,246,4.92,1.3807,0.659,-0.025034468,0.281932916,0.064694601,0.218401647,0.086,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.068
HMP C6,4496393.71,619200.79,27.27047856,0.54693228,0.04236,0.15532,11.49181496,223.8356934,0.522,213,183,194,185,165,197,290,228,0.274725275,-0.198347107,3216,Hempstead,2,0.93061175,0.164772727,0.226215645,0.494845361,1.271389096,1.461538462,-0.130434783,225.24,4.92,1.3807,0.659,0.008229936,0.252389795,0.046681844,0.23232239,0.137,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.017
HMP C7,4496385.33,619204.89,21.72436666,0.440276282,0.04205,0.19355,2.173642635,254.3920593,0.479,218,192,206,191,173,190,257,165,0.195348837,-0.110151188,3216,Hempstead,2,0.826420486,0.176470588,0.144766147,0.247572816,1.047718918,2.1875,-0.215267176,172.44,4.92,1.3807,0.659,0.05260487,0.217888832,0.028870427,0.240865703,0.18,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,0.026
HMP C8,4496377.59,619165.61,27.3146718,0.54778215,0.04765,0.17443,7.158962432,258.9778442,0.558,221,199,221,216,198,242,341,260,0.265306122,-0.213523132,3216,Hempstead,2,0.918997891,0.104545455,0.262962963,0.542986425,1.382404128,1.016806723,-0.103810775,241.8,4.92,1.3807,0.659,0.027764661,0.233249806,0.030427688,0.230668228,0.101,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.053
HMP C9,4496372.53,619155.42,17.53349395,0.359682576,0.03603,0.2055,3.748559233,685.8237915,0.449,213,183,188,170,148,183,253,203,0.261845387,-0.14739229,3216,Hempstead,2,0.914540125,0.261437908,0.160550459,0.345744681,1.059416025,3.333333333,-0.189102564,213.6,4.92,1.3807,0.659,0.055911388,0.208547597,0.028281041,0.228747878,0.21,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,0.056
HMP D1,4496386.06,617140.33,18.66469379,0.381436419,0.04817,0.25806,3,14,0.613,227,205,240,247,236,287,404,291,0.2625,-0.254658385,4487,Hempstead,1,0.915541007,0.014760148,0.326765189,0.683333333,1.655277778,0.682051282,-0.048292108,248.16,4.92,1.3807,0.659,0.221710375,0.074999546,0.333715186,-0.004815365,0.046,Hempstead,489,2.97,458,0.19092,185.9614602,643.9614602,15.97499943,2.462875907,0.001858,3.580893683,0.1086,0.168,0.44,0.53453,,,0.505,-0.108
